Cell Preparation,Stoichiometry,Cytokine conditioning,Donor,Time,IFNg,IL-10,IL-17a,IL-2,IL-4,IL-6,TNF
With bystander,30:1,IL-12+IL-15,279,60.0,5.746457638844913e-08,2.817516921954408e-08,1.2131472236201026e-07,1.6074063884019057e-08,6.66068645433638e-09,2.2587148720430638e-08,3.0800562973453844e-08
With bystander,30:1,IL-12+IL-15,279,72.0,4.0635716149279435e-08,2.589046085182094e-08,1.757528400693847e-07,1.5982565543759956e-08,1.1461178463191612e-08,5.72574487266004e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,3.0,1.2563935788623802e-08,9.101455702569231e-09,8.536235005092829e-08,1.5982565543759956e-08,8.3293693695681e-09,3.4735653429148375e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,6.0,1.2563935788623802e-08,9.375010954718348e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,12.0,1.2563935788623802e-08,1.3153122211677269e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,18.0,1.5780832875341192e-08,2.5635766089440482e-08,8.536235005092829e-08,1.7737874582552027e-08,9.448691800414667e-09,2.4310950929507648e-08,5.4086562338057525e-08
With bystander,Target-,No cytokine,276,24.0,1.5157937249862757e-08,3.818983605553361e-08,8.536235005092829e-08,1.732321163086874e-08,6.66068645433638e-09,3.7227575718318775e-08,5.3096846751603965e-08
With bystander,Target-,No cytokine,276,30.0,1.2563935788623802e-08,2.5763135180376447e-08,8.536235005092829e-08,2.041413468017379e-08,6.66068645433638e-09,1.9016324386417526e-08,4.406074315000295e-08
With bystander,Target-,No cytokine,276,36.0,1.2563935788623802e-08,3.3208451826851385e-08,8.536235005092829e-08,2.5682357969886863e-08,6.66068645433638e-09,2.229875910326422e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,42.0,1.2563935788623802e-08,1.7248896351770663e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.229875910326422e-08,3.632138006527916e-08
With bystander,Target-,No cytokine,276,48.0,1.2563935788623802e-08,2.1664291126700662e-08,8.536235005092829e-08,3.3421647614909567e-08,6.66068645433638e-09,4.1623202960602417e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,60.0,1.2563935788623802e-08,3.3583742214839334e-08,8.536235005092829e-08,2.143538663315506e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,276,72.0,1.8027871269858152e-08,3.2582320381491916e-08,8.536235005092829e-08,1.7115565470248254e-08,6.66068645433638e-09,3.362324793369632e-08,3.9960040808172215e-08
With bystander,Target-,No cytokine,277,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.7727785297943713e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.2717532461811964e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.9140519335539084e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,12.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.9705265456462626e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,18.0,1.2563935788623802e-08,3.006934861524181e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.787408185558262e-08,4.406074315000295e-08
With bystander,Target-,No cytokine,277,24.0,1.2563935788623802e-08,3.12018997804703e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,30.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.97993174521337e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,36.0,1.2563935788623802e-08,4.1033799976502695e-08,8.536235005092829e-08,3.538059540276958e-08,6.66068645433638e-09,4.949299256853402e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,42.0,1.2563935788623802e-08,1.8815334342154516e-08,8.536235005092829e-08,2.1639138298925997e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,48.0,1.2615572469350787e-08,1.4880177662348031e-08,8.536235005092829e-08,2.8281387078185616e-08,7.919808776738413e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,60.0,1.2563935788623802e-08,2.2693677377664602e-08,2.051085067049855e-07,2.987075102545735e-08,6.66068645433638e-09,2.3450422805502313e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,277,72.0,1.2563935788623802e-08,2.1921949208376054e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.857615151701988e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,1.0,1.2563935788623802e-08,9.375010954718348e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.4735653429148375e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.0838651997167116e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.612188082648313e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,12.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.4056114035698926e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,18.0,1.2563935788623802e-08,2.1921949208376054e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.216978497302877e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,24.0,1.2563935788623802e-08,3.095046907618751e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.244947286354275e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,30.0,1.2563935788623802e-08,2.461521950457377e-08,1.0222908362377342e-07,1.97993174521337e-08,6.66068645433638e-09,4.462205650663271e-08,3.262897761127833e-08
With bystander,Target-,No cytokine,278,36.0,1.2563935788623802e-08,2.333539698490677e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.003162428410982e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,42.0,1.2563935788623802e-08,1.5276687996423153e-08,8.536235005092829e-08,2.2858310300270458e-08,6.66068645433638e-09,4.189657010779257e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,48.0,1.2563935788623802e-08,1.4747844603137545e-08,8.536235005092829e-08,2.3465826261521033e-08,6.66068645433638e-09,3.695141927339057e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,60.0,1.2563935788623802e-08,1.9335433919601654e-08,8.536235005092829e-08,2.6684486164821086e-08,6.66068645433638e-09,3.166882190115033e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,278,72.0,1.2563935788623802e-08,1.5672482071934225e-08,8.536235005092829e-08,3.243860015819099e-08,6.66068645433638e-09,2.4597203645021046e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,6.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.5168848546498127e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,12.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.488316820305644e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,18.0,1.2563935788623802e-08,9.784302150068346e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,24.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,30.0,1.4949258238249774e-08,8.82732249929891e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.1644594695187885e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,36.0,3.941469723257278e-08,1.0463821787596514e-08,8.536235005092829e-08,2.041413468017379e-08,6.66068645433638e-09,3.997973336814614e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,42.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.0851849347274183e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,48.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.4310950929507648e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,60.0,1.2563935788623802e-08,9.375010954718348e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.306586279972765e-08,3.0800562973453844e-08
With bystander,Target-,No cytokine,279,72.0,1.2563935788623802e-08,1.0328171597029239e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,1.0,1.9430890958632276e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,7.71447991590689e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,6.0,6.586065860401521e-08,1.7510633968408526e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.833046152230831e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,12.0,5.697378157378088e-08,2.5380896640962034e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.28752193813654e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,18.0,4.460258428987013e-08,4.3127235869562136e-08,8.536235005092829e-08,2.507950621989968e-08,6.66068645433638e-09,4.7062887930187445e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,24.0,5.268766543290722e-08,5.80899526962166e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,6.070862357291603e-08,3.102814170362534e-08
With bystander,Target-,IL-12+IL-15,276,30.0,5.118964758117318e-08,6.827637688754106e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,2.942234878942141e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,36.0,6.023195834816703e-08,5.5193007039448815e-08,8.536235005092829e-08,2.6083596911530904e-08,6.66068645433638e-09,4.6250502786928365e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,42.0,4.374582070696622e-08,3.233163779988939e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.462205650663271e-08,3.4745926391007655e-08
With bystander,Target-,IL-12+IL-15,276,48.0,3.3380012285035437e-08,3.0824701230913874e-08,8.536235005092829e-08,1.5982565543759956e-08,1.2458024357649927e-08,2.2010045613562048e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,60.0,2.8257481049518596e-08,3.9551725661436406e-08,8.536235005092829e-08,1.5982565543759956e-08,8.124768363123822e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,276,72.0,3.047199711809565e-08,2.931269065479e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.189657010779257e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,6.0,6.522179903139088e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,7.175150321940827e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,12.0,7.344603466286288e-08,1.100520975128843e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.3253306277020007e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,18.0,1.0348535354787917e-07,3.245699566759536e-08,1.1489869324060224e-07,1.5982565543759956e-08,6.66068645433638e-09,7.149031513521747e-08,5.061075030505112e-08
With bystander,Target-,IL-12+IL-15,277,24.0,8.838205036903399e-08,2.5125850462069606e-08,8.85089595276772e-08,1.5982565543759956e-08,6.66068645433638e-09,5.0838651997167116e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,30.0,7.485271521260784e-08,2.7288246783659783e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.1644594695187885e-08,4.456936202133946e-08
With bystander,Target-,IL-12+IL-15,277,36.0,7.842698557433165e-08,3.483266028720623e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,6.387971217042388e-08,3.736617711234629e-08
With bystander,Target-,IL-12+IL-15,277,42.0,7.061838479441458e-08,2.3719841569122326e-08,8.536235005092829e-08,1.6491331591676173e-08,6.66068645433638e-09,3.750355662807315e-08,6.094495956635837e-08
With bystander,Target-,IL-12+IL-15,277,48.0,6.361978459421354e-08,3.458312500905302e-08,1.0135048096807045e-07,1.6907705502910622e-08,6.66068645433638e-09,1.0488162662495165e-07,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,60.0,6.071795868966012e-08,2.0890030244718267e-08,8.536235005092829e-08,1.7115565470248254e-08,6.66068645433638e-09,4.2715762591206995e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,277,72.0,7.889108694548112e-08,2.2050699490530723e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,5.485791459846415e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.6491331591676173e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,6.0,1.2563935788623802e-08,9.238304334005474e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.222826216863972e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,12.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,18.0,1.5780832875341192e-08,2.931269065479e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.84142280850231e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,24.0,1.2563935788623802e-08,2.3847893756480223e-08,8.536235005092829e-08,1.6282811146400708e-08,6.66068645433638e-09,2.9985312249532684e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,30.0,2.8999064123680195e-08,1.79027320976644e-08,9.321953278240918e-08,1.5982565543759956e-08,6.66068645433638e-09,3.054736573166786e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,36.0,1.2563935788623802e-08,1.9335433919601654e-08,9.868607839297643e-08,1.669962861170037e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,42.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,4.609024185735025e-08
With bystander,Target-,IL-12+IL-15,278,48.0,1.8027871269858152e-08,1.40849185431997e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,3.306586279972765e-08,5.802000364743464e-08
With bystander,Target-,IL-12+IL-15,278,60.0,1.2563935788623802e-08,2.2565183790857506e-08,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,4.570823843772642e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,278,72.0,1.2563935788623802e-08,1.0328171597029239e-08,9.321953278240918e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,1.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,3.0,1.2563935788623802e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9103902496953475e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,6.0,2.120790685077205e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,12.0,1.9629773776421546e-08,7.465354056645608e-09,8.536235005092829e-08,1.5982565543759956e-08,6.66068645433638e-09,1.9016324386417526e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,18.0,2.4683674809394876e-08,7.465354056645608e-09,8.536235005092829e-08,1.9182880876956082e-08,6.66068645433638e-09,2.0270668764377103e-08,3.0800562973453844e-08
With bystander,Target-,IL-12+IL-15,279,24.0,3.2476404717201e-08,2.5508353327674394e-08,8.536235005092829e-08,2.2046157791074954e-08,6.66068645433638e-09,2.1721003188842552e-08,3.527220683969359e-08
With bystander,Target-,IL-12+IL-15,279,30.0,2.4302134131090523e-08,1.6330603296567323e-08,9.321953278240918e-08,1.5982565543759956e-08,1.0055300878620402e-08,2.0270668764377103e-08,3.0800562973453844e-08
